item_code,item_name_ar,unit,year,month,price
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,1,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,2,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,3,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,4,4.51
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,5,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,6,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,7,4.98
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,8,4.99
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,9,5.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,10,5.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,11,5.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2020,12,5.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,1,5.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,2,5.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,3,5.03
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,4,5.02
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,5,5.02
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,6,5.03
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,7,5.5
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,8,5.5
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,9,5.5
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,10,5.5
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,11,5.5
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2021,12,5.5
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,1,5.84
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,2,5.9
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,3,5.98
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,4,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,5,5.97
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,6,6.01
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,7,6.01
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,8,6.01
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,9,6.01
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,10,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,11,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2022,12,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,1,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,2,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,3,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,4,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,5,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,6,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,7,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,8,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,9,5.99
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,10,5.98
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,11,5.96
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2023,12,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,1,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,2,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,3,5.99
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,4,5.99
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,5,5.99
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,6,5.99
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,7,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,8,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,9,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,10,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,11,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2024,12,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,1,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,2,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,3,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,4,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,5,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,6,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,7,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,8,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,9,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,10,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,11,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2025,12,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2026,1,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2026,2,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2026,3,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2026,4,6.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2026,5,6.0
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,1,1.98
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,2,1.99
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,3,1.94
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,4,2.01
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,5,1.91
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,6,1.97
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,7,1.95
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,8,1.96
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,9,1.94
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,10,1.93
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,11,1.92
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2009,12,1.91
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,1,1.95
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,2,1.96
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,3,1.96
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,4,1.94
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,5,1.99
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,6,1.96
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,7,1.96
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,8,1.96
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,9,1.97
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,10,1.96
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,11,1.98
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2010,12,1.98
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,1,1.98
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,2,1.98
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,3,2.04
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,4,2.06
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,5,2.04
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,6,2.12
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,7,2.22
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,8,2.25
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,9,2.25
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,10,2.22
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,11,2.22
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2011,12,2.22
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,1,2.29
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,2,2.33
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,3,2.3
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,4,2.29
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,5,2.35
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,6,2.34
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,7,2.31
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,8,2.36
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,9,2.39
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,10,2.34
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,11,2.38
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2012,12,2.36
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,1,2.39
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,2,2.37
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,3,2.39
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,4,2.39
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,5,2.39
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,6,2.39
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,7,2.42
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,8,2.42
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,9,2.4
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,10,2.42
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,11,2.46
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2013,12,2.42
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,1,2.45
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,2,2.48
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,3,2.49
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,4,2.47
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,5,2.49
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,6,2.5
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,7,2.49
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,8,2.57
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,9,2.52
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,10,2.54
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,11,2.59
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2014,12,2.59
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,1,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,2,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,3,2.6
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,4,2.62
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,5,2.61
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,6,2.6
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,7,2.61
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,8,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,9,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,10,2.56
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,11,2.59
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2015,12,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,1,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,2,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,3,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,4,2.56
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,5,2.55
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,6,2.56
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,7,2.57
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,8,2.56
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,9,2.57
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,10,2.56
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,11,2.55
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2016,12,2.54
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,1,2.57
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,2,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,3,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,4,2.59
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,5,2.59
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,6,2.6
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,7,2.6
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,8,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,9,2.56
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,10,2.58
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,11,2.57
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2017,12,2.59
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,1,2.71
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,2,2.7
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,3,2.74
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,4,2.71
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,5,2.7
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,6,2.72
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,7,2.67
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,8,2.67
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,9,2.68
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,10,2.65
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,11,2.68
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2018,12,2.66
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,1,2.69
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,2,2.67
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,3,2.7
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,4,2.73
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,5,2.72
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,6,2.71
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,7,2.74
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,8,2.74
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,9,2.74
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,10,2.76
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,11,2.78
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2019,12,2.8
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,1,2.78
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,2,2.77
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,3,2.77
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,4,2.79
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,5,2.8
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,6,2.84
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,7,3.07
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,8,3.04
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,9,3.06
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,10,3.09
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,11,3.08
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2020,12,3.08
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,1,3.02
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,2,2.99
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,3,3.05
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,4,3.06
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,5,3.1
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,6,3.1
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,7,3.02
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,8,3.07
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,9,3.05
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,10,3.06
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,11,3.1
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2021,12,3.09
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,1,3.12
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,2,3.15
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,3,3.15
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,4,3.22
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,5,3.24
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,6,3.31
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,7,3.34
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,8,3.4
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,9,3.4
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,10,3.49
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,11,3.54
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2022,12,3.57
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,1,3.66
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,2,3.7
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,3,3.75
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,4,3.73
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,5,3.73
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,6,3.74
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,7,3.72
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,8,3.72
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,9,3.75
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,10,3.77
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,11,3.83
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2023,12,3.8
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,1,3.68
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,2,3.68
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,3,3.71
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,4,3.67
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,5,3.68
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,6,3.7
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,7,3.67
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,8,3.7
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,9,3.65
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,10,3.7
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,11,3.68
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2024,12,3.7
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2025,1,3.71
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2025,2,3.66
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2025,3,3.7
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2025,4,3.66
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2025,5,3.67
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2025,6,3.71
01.1.4.1.1.03,حليب سائل معلب(بوني),170 جم,2025,7,3.74
